Sprint_ID,Name,State,Start_Date,End_Date,Activated_Date,Complete_Date,Project_ID
476,Mesosphere Q1 Sprint 1 - 1/23,CLOSED,2015-01-15 21:16:49,2015-01-23 21:16:00,,2015-01-23 16:40:02,4
477,Mesosphere Q4 Sprint 1 10/31,CLOSED,2014-10-19 18:29:04,2014-10-31 17:29:00,,2014-11-04 00:25:45,4
478,Twitter Mesos Q4 Sprint 2,CLOSED,2014-10-21 19:00:15,2014-11-04 19:00:00,,2014-11-03 19:01:59,4
479,Twitter Q4 Sprint 1,CLOSED,2014-10-06 22:00:00,2014-10-20 18:00:00,,2014-10-20 18:02:29,4
480,Mesos Q3 Sprint 6,CLOSED,2014-09-22 18:30:00,2014-10-06 18:00:00,,2014-10-06 21:04:04,4
481,Mesos Q3 Sprint 5,CLOSED,2014-09-08 18:00:33,2014-09-22 18:00:00,,2014-09-22 18:04:35,4
482,Q3 Sprint 4,CLOSED,2014-08-25 21:32:11,2014-09-06 01:00:00,,2014-09-08 18:07:29,4
483,Q3 Sprint 3,CLOSED,2014-08-11 19:00:26,2014-08-23 00:00:00,,2014-08-25 21:10:36,4
484,Q3 Sprint 2,CLOSED,2014-07-28 19:05:44,2014-08-07 00:00:00,,2014-08-11 17:30:40,4
485,Q3 Sprint 1,CLOSED,2014-07-14 19:03:07,2014-07-24 00:00:00,,2014-07-28 18:06:46,4
486,Q2 Sprint 5,CLOSED,2014-06-30 19:00:15,2014-07-05 00:00:00,,2014-07-14 18:07:50,4
487,Q2 Sprint 4,CLOSED,2014-06-13 23:07:41,2014-06-26 00:00:00,,2014-06-26 17:14:41,4
488,Q2 Sprint 3,CLOSED,2014-05-31 00:00:30,2014-06-12 00:00:00,,2014-06-13 23:05:05,4
489,Q2'14 Sprint 2,CLOSED,2014-05-15 21:33:31,2014-05-29 00:00:00,,2014-05-30 19:24:37,4
490,Q2'14 Sprint 1,CLOSED,2014-05-05 18:00:16,2014-05-15 00:00:00,,2014-05-15 21:16:18,4
4670,2020 Sprint 22,ACTIVE,2020-10-27 02:33:00,2020-11-07 02:33:00,,,12
4671,2020 Sprint 21,CLOSED,2020-10-12 15:34:00,2020-10-23 15:34:00,,2020-10-23 01:32:44,12
4672,2020 Sprint 20,CLOSED,2020-09-28 14:30:47,2020-10-09 14:30:00,,2020-10-09 15:33:43,12
4673,2020 Sprint 19,CLOSED,2020-09-14 19:01:00,2020-09-25 19:01:00,,2020-09-28 14:30:20,12
4674,2020 Sprint 18,CLOSED,2020-08-31 14:45:10,2020-09-11 14:45:00,,2020-09-11 18:56:21,12
4675,2020 Sprint 17,CLOSED,2020-08-17 14:48:00,2020-08-28 14:48:00,,2020-08-31 14:36:28,12
4676,2020 Sprint 16,CLOSED,2020-08-03 19:57:55,2020-08-14 19:57:00,,2020-08-14 14:19:52,12
4677,2020 Sprint 15,CLOSED,2020-07-20 21:16:06,2020-07-31 21:16:00,,2020-08-03 19:27:13,12
4678,2020 Sprint 14,CLOSED,2020-07-06 14:40:00,2020-07-17 14:40:00,,2020-07-20 21:16:28,12
4679,2020 Sprint 13,CLOSED,2020-06-19 15:41:04,2020-07-02 15:41:00,,2020-07-02 14:37:12,12
4680,2020 Sprint 12,CLOSED,2020-06-08 20:06:42,2020-06-19 20:06:00,,2020-06-19 14:54:38,12
4681,2020 Sprint 11,CLOSED,2020-05-26 14:56:00,2020-06-05 14:56:00,,2020-06-08 20:05:50,12
4682,2020 Sprint 10,CLOSED,2020-05-08 15:37:58,2020-05-22 15:37:00,,2020-05-21 14:26:11,12
4683,2020 Sprint 9,CLOSED,2020-04-24 16:09:52,2020-05-08 16:09:00,,2020-05-08 14:40:08,12
4684,2020 Sprint 8,CLOSED,2020-04-10 17:08:36,2020-04-24 17:08:00,,2020-04-24 15:23:30,12
4685,2020 Sprint 7,CLOSED,2020-04-13 16:48:00,2020-04-24 16:48:00,,2020-04-23 17:07:57,12
4686,2020 Sprint 7,CLOSED,2020-03-27 16:30:22,2020-04-10 15:30:00,,2020-04-10 16:43:28,12
4687,2020 Sprint 6,CLOSED,2020-03-16 21:38:00,2020-03-27 21:38:00,,2020-03-27 16:02:03,12
4688,2020 Sprint 5,CLOSED,2020-03-02 18:45:03,2020-03-13 18:45:00,,2020-03-13 16:42:05,12
4689,2020 Sprint 4,CLOSED,2020-02-17 09:48:42,2020-02-28 09:48:00,,2020-02-28 17:07:21,12
4690,2020 Sprint 3,CLOSED,2020-02-03 16:58:00,2020-02-14 16:58:00,,2020-02-17 09:45:06,12
4691,2020 Sprint 2,CLOSED,2020-01-20 17:44:38,2020-01-31 17:44:00,,2020-01-31 16:57:45,12
4692,2020 Sprint 1,CLOSED,2020-01-02 21:15:56,2020-01-17 21:15:00,,2020-01-21 17:44:30,12
4693,2019 Sprint 26,CLOSED,2019-12-16 06:12:12,2019-12-21 06:12:00,,2019-12-22 03:07:16,12
4694,2019 Sprint 25,CLOSED,2019-12-02 23:08:40,2019-12-15 23:08:00,,2019-12-16 05:54:55,12
4695,2019 Sprint 24,CLOSED,2019-11-18 16:40:09,2019-12-01 16:40:00,,2019-12-02 23:06:25,12
4696,2019 Sprint 23,CLOSED,2019-11-04 18:38:15,2019-11-17 18:38:00,,2019-11-18 16:38:18,12
4697,2019 Sprint 22,CLOSED,2019-10-21 14:38:22,2019-11-03 15:38:00,,2019-11-04 18:36:57,12
4698,2019 Sprint 21,CLOSED,2019-10-07 17:35:57,2019-10-20 17:35:00,,2019-10-21 14:38:00,12
4699,2019 Sprint 20,CLOSED,2019-09-23 14:38:44,2019-10-06 14:38:00,,2019-10-07 17:33:12,12
4700,2013 Sprint 14,CLOSED,2013-07-02 11:09:00,2013-07-16 11:09:00,,2020-08-31 14:31:00,12
4701,2019 Sprint 19,CLOSED,2019-09-09 19:43:13,2019-09-22 19:43:00,,2019-09-23 14:37:36,12
4702,2019 Sprint 18,CLOSED,2019-08-26 20:46:26,2019-09-08 20:46:00,,2019-09-09 19:39:59,12
4703,2019 Sprint 17,CLOSED,2019-08-12 06:59:29,2019-08-25 06:59:00,,2019-08-26 14:35:30,12
4704,2019 Sprint 16,CLOSED,2019-07-29 14:35:47,2019-08-11 14:35:00,,2019-08-12 06:57:03,12
4705,2019 Sprint 15,CLOSED,2019-07-15 17:30:38,2019-07-28 17:30:00,,2019-07-29 14:34:52,12
4706,2019 Sprint 14,CLOSED,2019-07-01 15:55:05,2019-07-14 15:55:00,,2019-07-15 14:41:02,12
4707,2019 Sprint 13,CLOSED,2019-06-18 05:36:50,2019-07-01 05:36:00,,2019-07-01 15:45:24,12
4708,2019 Sprint 12,CLOSED,2019-06-03 21:00:37,2019-06-14 21:00:00,,2019-06-15 02:44:21,12
4709,2019 Sprint 11,CLOSED,2019-05-18 16:39:53,2019-05-31 16:39:00,,2019-06-04 20:37:11,12
4710,2019 Sprint 10,CLOSED,2019-04-28 21:06:00,2019-05-17 21:06:00,,2019-05-20 15:48:43,12
4711,2019 Sprint 9,CLOSED,2019-04-14 18:05:00,2019-04-26 18:05:00,,2019-04-26 21:05:14,12
4712,2019 Sprint 8,CLOSED,2019-03-31 17:03:00,2019-04-12 17:03:00,,2019-04-12 18:04:50,12
4713,2019 Sprint 7,CLOSED,2019-03-18 17:27:26,2019-03-30 17:27:00,,2019-03-29 18:02:37,12
4714,2019 Sprint 6,CLOSED,2019-03-03 22:20:00,2019-03-15 22:20:00,,2019-03-18 17:26:43,12
4715,2019 Sprint 5,CLOSED,2019-02-24 18:36:06,2019-03-08 18:36:00,,2019-03-07 22:19:47,12
4716,2017 Sprint 16 Platform,CLOSED,2017-07-28 23:00:37,2017-08-11 23:00:00,,2019-03-14 20:37:14,12
4717,2019 Sprint 4,CLOSED,2019-02-11 16:16:38,2019-02-23 16:16:00,,2019-02-24 18:35:43,12
4718,2019 Sprint 3,CLOSED,2019-01-28 17:38:43,2019-02-09 17:38:00,,2019-02-08 21:37:29,12
4719,2019 Sprint 2,CLOSED,2019-01-14 17:20:19,2019-01-26 17:20:00,,2019-01-28 17:38:12,12
4720,2019 Sprint 1,CLOSED,2018-12-31 19:39:58,2019-01-11 19:39:00,,2019-01-14 17:17:48,12
4721,2018 Sprint 26,CLOSED,2018-12-17 15:56:00,2018-12-21 15:56:00,,2018-12-26 17:42:17,12
4722,2018 Sprint 25,CLOSED,2018-12-02 16:29:22,2018-12-16 16:29:00,,2018-12-15 02:33:25,12
4723,2018 Sprint 24,CLOSED,2018-11-19 05:35:58,2018-12-03 05:35:00,,2018-12-03 16:28:58,12
4724,2018 Sprint 23,CLOSED,2018-11-04 23:35:52,2018-11-18 23:35:00,,2018-11-19 05:30:34,12
4725,2018 Sprint 22,CLOSED,2018-10-21 22:20:53,2018-11-04 23:20:00,,2018-11-04 23:29:59,12
4726,2018 Sprint 21,CLOSED,2018-10-07 22:32:41,2018-10-21 22:32:00,,2018-10-21 22:19:05,12
4727,2018 Sprint 20 SDK,CLOSED,2018-09-23 15:57:58,2018-10-07 15:57:00,,2018-10-07 22:31:40,12
4728,2018 Sprint 19 SDK,CLOSED,2018-09-09 20:02:56,2018-09-23 20:02:00,,2018-09-23 21:28:11,12
4729,2018 Sprint 18 SDK,CLOSED,2018-08-26 15:14:35,2018-09-09 15:14:00,,2018-09-11 19:59:21,12
4730,2016 Sprint 17 SDK,CLOSED,2018-08-13 16:39:37,2018-08-27 16:39:00,,2018-08-29 15:10:57,12
4731,2018 Sprint 16 SDK,CLOSED,2018-07-29 21:26:06,2018-08-12 21:26:00,,2018-08-13 16:38:17,12
4732,2018 Sprint 15 SDK,CLOSED,2018-07-15 20:52:05,2018-07-29 20:52:00,,2018-07-29 21:25:12,12
4733,2018 Sprint 14 SDK,CLOSED,2018-07-01 17:40:57,2018-07-15 17:40:00,,2018-07-16 02:27:09,12
4734,2018 Sprint 13 SDK,CLOSED,2018-06-17 19:47:14,2018-07-01 19:47:00,,2018-07-02 17:40:05,12
4735,2018 Sprint 23,CLOSED,2018-11-04 22:55:10,2018-11-18 22:55:00,,2019-01-14 17:19:54,12
4736,2018 Sprint 12 SDK,CLOSED,2018-06-03 14:22:23,2018-06-17 14:22:00,,2018-06-18 19:45:36,12
4737,2018 Sprint 11 SDK,CLOSED,2018-05-20 19:57:44,2018-06-03 19:57:00,,2018-06-04 14:13:14,12
4738,2018 Sprint 11 Tooling,CLOSED,2018-05-20 20:01:41,2018-06-03 20:01:00,,2018-06-04 14:14:22,12
4739,2018 Sprint 10 SDK,CLOSED,2018-05-06 23:03:22,2018-05-20 23:03:00,,2018-05-20 19:54:59,12
4740,2018 Sprint 09 SDK,CLOSED,2018-04-22 21:53:09,2018-05-06 21:53:00,,2018-05-06 23:02:16,12
4741,2018 Sprint 08 SDK,CLOSED,2018-04-08 16:57:36,2018-04-22 16:57:00,,2018-04-22 21:51:19,12
4742,2018 Sprint 07 SDK,CLOSED,2018-03-25 20:59:37,2018-04-08 20:59:00,,2018-04-08 16:55:14,12
4743,2018 Sprint 07 Tooling,CLOSED,2018-03-25 20:58:01,2018-04-08 20:58:00,,2018-04-08 16:56:19,12
4744,2018 Sprint 06 SDK,CLOSED,2018-03-11 22:18:04,2018-03-25 21:18:00,,2018-03-25 20:52:37,12
4745,2018 Sprint 05 SDK,CLOSED,2018-02-25 19:38:09,2018-03-11 18:38:00,,2018-03-11 22:06:02,12
4746,2018 Sprint 04 SDK,CLOSED,2018-02-12 04:23:02,2018-02-26 04:23:00,,2018-02-26 19:36:02,12
4747,2018 Sprint 03 SDK,CLOSED,2018-01-28 16:23:12,2018-02-11 16:23:00,,2018-02-12 04:22:49,12
4748,2018 Sprint 03 Tooling,CLOSED,2018-01-28 16:24:34,2018-02-11 16:24:00,,2018-02-12 04:23:36,12
4749,2018 Sprint 02 SDK,CLOSED,2018-01-14 22:48:44,2018-01-28 22:48:00,,2018-01-29 16:22:43,12
4750,2018 Sprint 01 SDK,CLOSED,2017-12-31 16:58:55,2018-01-14 16:58:00,,2018-01-17 22:44:27,12
4751,2018 Sprint 01 Tooling,CLOSED,2017-12-31 16:58:25,2018-01-14 16:58:00,,2018-01-17 22:42:40,12
4752,2017 Sprint 26 SDK,CLOSED,2017-12-17 22:35:00,2017-12-31 22:34:00,,2018-01-02 16:57:06,12
4753,2017 Sprint 25 SDK,CLOSED,2017-12-03 23:22:15,2017-12-17 23:22:00,,2017-12-18 22:32:03,12
4754,2017 Sprint 24 SDK,CLOSED,2017-11-19 18:59:24,2017-12-03 18:59:00,,2017-12-04 23:20:14,12
4755,2017 Sprint 23 SDK,CLOSED,2017-11-05 16:37:25,2017-11-19 16:37:00,,2017-11-20 18:57:57,12
4756,2017 Sprint 22 SDK,CLOSED,2017-10-22 20:44:00,2017-11-05 22:43:00,,2017-11-06 16:33:42,12
4757,2018 Sprint 04 Tooling,CLOSED,2018-02-12 04:25:17,2018-02-26 04:25:00,,2018-02-26 19:38:14,12
4758,2017 Sprint 21 SDK,CLOSED,2017-10-08 19:38:15,2017-10-22 19:38:00,,2017-10-24 22:55:57,12
4759,2017 Sprint 20 SDK,CLOSED,2017-09-24 16:50:18,2017-10-08 16:50:00,,2017-10-09 19:38:08,12
4760,2017 Sprint 19 SDK,CLOSED,2017-09-10 20:24:52,2017-09-24 20:24:00,,2017-09-25 16:49:27,12
4761,2017 Sprint 19 Tooling,CLOSED,2017-09-10 20:25:25,2017-09-24 20:25:00,,2017-09-25 16:50:29,12
4762,2017 Sprint 18 SDK,CLOSED,2017-08-27 20:13:39,2017-09-10 20:13:00,,2017-09-10 20:24:16,12
4763,2017 Sprint 18 Tooling,CLOSED,2017-08-27 20:14:41,2017-09-10 20:14:00,,2017-09-10 20:23:48,12
4764,2017 Sprint 17 SDK,CLOSED,2017-08-13 22:08:29,2017-08-27 22:08:00,,2017-08-27 20:10:54,12
4765,2015 Sprint 25 Studio,CLOSED,2015-12-08 05:48:27,2015-12-21 17:48:00,,2015-12-23 00:55:33,12
4766,2017 Sprint 17 Tooling,CLOSED,2017-08-13 22:08:07,2017-08-27 22:08:00,,2017-08-27 20:14:06,12
4767,2017 Sprint 16 SDK,CLOSED,2017-07-30 15:17:10,2017-08-13 15:17:00,,2017-08-13 22:06:34,12
4768,2017 Sprint 15 SDK,CLOSED,2017-07-16 13:40:47,2017-07-30 13:40:00,,2017-07-31 15:15:09,12
4769,2017 Sprint 15 Tooling,CLOSED,2017-07-16 13:53:58,2017-07-30 13:53:00,,2017-07-31 15:11:04,12
4770,2017 Sprint 14 Tooling,CLOSED,2017-07-02 22:55:00,2017-07-16 22:55:00,,2017-07-17 13:40:09,12
4771,2017 Sprint 14 SDK,CLOSED,2017-07-02 15:29:41,2017-07-16 15:29:00,,2017-07-17 13:39:47,12
4772,2017 Sprint 13 Tooling,CLOSED,2017-06-18 15:15:18,2017-07-02 15:15:00,,2017-07-06 22:54:40,12
4773,2017 Sprint 13 SDK,CLOSED,2017-06-18 15:14:36,2017-07-02 15:14:00,,2017-07-06 22:53:22,12
4774,2017 Sprint 11 Tooling,CLOSED,2017-05-22 01:43:02,2017-06-05 01:43:00,,2017-06-04 23:19:07,12
4775,2017 Sprint 16 Tooling,CLOSED,2017-07-30 15:15:40,2017-08-13 15:15:00,,2017-08-13 22:07:49,12
4776,2017 Sprint 12 Tooling,CLOSED,2017-06-04 23:19:28,2017-06-18 23:19:00,,2017-06-19 15:11:49,12
4777,2017 Sprint 12 SDK,CLOSED,2017-06-04 23:15:46,2017-06-18 23:15:00,,2017-06-19 15:09:23,12
4778,2017 Sprint 11 SDK,CLOSED,2017-05-22 01:41:18,2017-06-05 01:41:00,,2017-06-04 23:14:33,12
4779,2016 Sprint 13 SDK,CLOSED,2016-06-17 23:25:17,2016-07-01 23:25:00,,2016-07-04 03:25:17,12
4780,2017 Sprint 10 SDK,CLOSED,2017-05-07 23:27:50,2017-05-21 23:27:00,,2017-05-22 01:41:01,12
4781,2017 Sprint 10 Tooling,CLOSED,2017-05-07 23:27:34,2017-05-21 23:27:00,,2017-05-22 01:42:48,12
4782,2017 Sprint 01 SDK,CLOSED,2016-12-31 02:15:33,2017-01-14 02:15:00,,2017-01-15 00:00:19,12
4783,2017 Sprint 09 SDK,CLOSED,2017-04-23 20:46:54,2017-05-07 20:46:00,,2017-05-07 23:25:44,12
4784,2017 Sprint 09 Tooling,CLOSED,2017-04-23 20:40:52,2017-05-07 20:40:00,,2017-05-07 23:27:12,12
4785,2017 Sprint 08 Tooling,CLOSED,2017-04-10 14:37:01,2017-04-24 14:37:00,,2017-04-23 20:40:37,12
4786,2017 Sprint 07 Tooling,CLOSED,2017-03-26 21:02:47,2017-04-09 21:02:00,,2017-04-10 14:38:31,12
4787,2017 Sprint 08 SDK,CLOSED,2017-04-10 14:40:31,2017-04-24 14:40:00,,2017-04-23 20:46:37,12
4788,2017 Sprint 06 Tooling,CLOSED,2017-03-12 19:12:09,2017-03-26 18:12:00,,2017-03-26 21:02:35,12
4789,2016 Sprint 22 SDK,CLOSED,2016-10-21 23:02:30,2016-11-05 00:02:00,,2016-11-07 04:38:58,12
4790,2017 Sprint 06 SDK,CLOSED,2017-03-12 19:14:58,2017-03-26 18:14:00,,2017-03-26 21:01:16,12
4791,2017 Sprint 05 SDK,CLOSED,2017-02-26 17:39:21,2017-03-12 17:39:00,,2017-03-12 19:14:39,12
4792,2017 Sprint 05 Tooling,CLOSED,2017-02-26 17:42:58,2017-03-12 17:42:00,,2017-03-12 19:11:36,12
4793,2017 Sprint 07 SDK,CLOSED,2017-03-26 21:01:38,2017-04-09 21:01:00,,2017-04-10 14:40:14,12
4794,2017 Sprint 04 SDK,CLOSED,2017-02-12 23:36:01,2017-02-26 23:36:00,,2017-02-26 17:38:54,12
4795,2017 Sprint 03 Tooling,CLOSED,2017-01-28 16:13:07,2017-02-11 16:13:00,,2017-02-12 23:39:03,12
4796,2017 Sprint 04 Tooling,CLOSED,2017-02-12 23:40:44,2017-02-26 23:40:00,,2017-02-26 17:40:05,12
4797,2017 Sprint 03 SDK,CLOSED,2017-01-28 21:12:30,2017-02-12 21:12:00,,2017-02-12 23:37:15,12
4798,2017 Sprint 02 SDK,CLOSED,2017-01-15 00:00:42,2017-01-29 00:00:00,,2017-01-30 21:10:45,12
4799,2017 Sprint 02 Tooling,CLOSED,2017-01-15 00:01:58,2017-01-29 00:01:00,,2017-01-30 21:11:45,12
4800,2016 Sprint 26 SDK,CLOSED,2016-12-17 01:24:58,2016-12-31 01:24:00,,2017-01-03 02:15:02,12
4801,2016 Sprint 25 Tooling,CLOSED,2016-12-03 01:56:30,2016-12-17 01:56:00,,2016-12-21 03:17:01,12
4802,2016 Sprint 25 SDK,CLOSED,2016-12-03 01:53:07,2016-12-17 01:53:00,,2016-12-21 03:19:44,12
4803,2016 Sprint 26 Tooling,CLOSED,2016-12-17 01:25:00,2016-12-31 01:25:00,,2017-01-03 02:13:59,12
4804,2016 Sprint 24 SDK,CLOSED,2016-11-19 01:32:07,2016-12-03 01:32:00,,2016-12-05 01:53:38,12
4805,2016 Sprint 23 SDK,CLOSED,2016-11-05 00:39:37,2016-11-19 01:39:00,,2016-11-29 06:51:58,12
4806,2016 Sprint 23 Tooling,CLOSED,2016-11-05 00:40:36,2016-11-19 01:40:00,,2016-11-28 03:51:25,12
4807,2016 Sprint 22 Tooling,CLOSED,2016-10-21 23:20:00,2016-11-05 00:19:00,,2016-11-07 04:39:50,12
4808,2016 Sprint 21 SDK,CLOSED,2016-10-07 23:53:00,2016-10-21 23:53:00,,2016-10-24 02:58:09,12
4809,2016 Sprint 21 Tooling,CLOSED,2016-10-07 23:54:00,2016-10-21 23:54:00,,2016-10-24 03:18:14,12
4810,2016 Sprint 20 Tooling,CLOSED,2016-09-29 13:46:17,2016-10-13 13:46:00,,2016-10-10 05:21:05,12
4811,2016 Sprint 20 SDK,CLOSED,2016-09-28 15:50:17,2016-10-12 15:50:00,,2016-10-10 05:17:01,12
4812,2016 Sprint 19 Tooling,CLOSED,2016-09-09 23:25:31,2016-09-23 23:25:00,,2016-09-26 04:33:11,12
4813,2016 Sprint 19 SDK,CLOSED,2016-09-09 23:17:15,2016-09-23 23:17:00,,2016-09-26 04:17:04,12
4814,2015 Sprint 05 SDK,CLOSED,2015-02-28 15:50:09,2015-03-14 00:00:00,,2015-03-14 13:54:51,12
4815,2016 Sprint 18 SDK,CLOSED,2016-08-26 23:18:37,2016-09-09 23:18:00,,2016-09-09 19:26:14,12
4816,2016 Sprint 18 Tooling,CLOSED,2016-08-26 23:16:26,2016-09-09 23:16:00,,2016-09-13 19:21:37,12
4817,2016 Sprint 17 Tooling,CLOSED,2016-08-12 23:01:26,2016-08-26 23:01:00,,2016-08-29 02:15:36,12
4818,2016 Sprint 17 SDK,CLOSED,2016-08-12 23:00:17,2016-08-26 23:00:00,,2016-08-29 02:18:09,12
4819,2016 Sprint 08 SDK,CLOSED,2016-04-08 23:30:18,2016-04-22 23:30:00,,2016-04-25 01:38:29,12
4820,2016 Sprint 16 Tooling,CLOSED,2016-07-29 23:42:22,2016-08-12 23:42:00,,2016-08-15 07:01:40,12
4821,2016 Sprint 16 SDK,CLOSED,2016-07-29 23:40:03,2016-08-12 23:40:00,,2016-08-15 07:00:33,12
4822,2016 Sprint 15 SDK,CLOSED,2016-07-15 23:19:21,2016-07-29 23:19:00,,2016-08-01 03:40:11,12
4823,2016 Sprint 15 Tooling,CLOSED,2016-07-15 23:19:14,2016-07-29 23:19:00,,2016-08-01 03:41:26,12
4824,2016 Sprint 14 SDK,CLOSED,2016-07-01 23:25:58,2016-07-15 23:25:00,,2016-07-18 02:18:30,12
4825,2016 Sprint 14 Tooling,CLOSED,2016-07-01 23:26:00,2016-07-15 23:26:00,,2016-07-18 02:19:39,12
4826,2017 Sprint 01 Tooling,CLOSED,2016-12-31 02:14:38,2017-01-14 02:14:00,,2017-01-15 00:01:47,12
4827,2016 Sprint 13 Tooling,CLOSED,2016-06-17 23:27:06,2016-07-02 03:27:00,,2016-07-04 03:26:24,12
4828,2015 Sprint 24 SDK,CLOSED,2015-11-21 01:30:13,2015-12-05 01:30:00,,2015-12-07 03:57:17,12
4829,2016 Sprint 12 SDK,CLOSED,2016-06-03 23:30:29,2016-06-17 23:30:00,,2016-06-20 03:25:16,12
4830,2016 Sprint 11 SDK,CLOSED,2016-05-20 23:06:10,2016-06-03 23:06:00,,2016-06-06 06:30:40,12
4831,2016 Sprint 10 SDK,CLOSED,2016-05-06 23:43:57,2016-05-20 23:43:00,,2016-05-23 01:06:04,12
4832,2016 Sprint 09 SDK,CLOSED,2016-04-22 23:39:45,2016-05-06 23:39:00,,2016-05-09 02:43:10,12
4833,2016 Sprint 10 Tooling,CLOSED,2016-05-06 23:55:11,2016-05-20 23:55:00,,2016-05-23 01:09:18,12
4834,2016 Sprint 08 Tooling,CLOSED,2016-04-08 23:30:04,2016-04-22 23:30:00,,2016-04-25 01:58:13,12
4835,2016 Sprint 09 Tooling,CLOSED,2016-04-22 23:30:13,2016-05-06 23:30:00,,2016-05-09 02:55:41,12
4836,2016 Sprint 07 SDK,CLOSED,2016-03-26 00:38:56,2016-04-08 23:38:00,,2016-04-11 03:41:08,12
4837,2016 Sprint 06 SDK,CLOSED,2016-03-12 01:31:00,2016-03-26 00:30:00,,2016-03-28 02:38:10,12
4838,To Be Scheduled,CLOSED,2016-03-28 03:03:55,2016-04-08 03:03:00,,2016-03-29 03:09:04,12
4839,2016 Sprint 06 Tooling,CLOSED,2016-03-12 01:30:46,2016-03-26 00:30:00,,2016-03-28 02:31:23,12
4840,2016 Sprint 5 SDK,CLOSED,2016-02-27 01:30:43,2016-03-12 01:30:00,,2016-03-14 11:50:18,12
4841,2016 Sprint 05 Tooling,CLOSED,2016-02-27 01:30:54,2016-03-12 01:30:00,,2016-03-14 11:54:10,12
4842,2016 Sprint 4 SDK,CLOSED,2016-02-13 01:33:48,2016-02-27 01:33:00,,2016-02-29 03:44:49,12
4843,2016 Sprint 03 Tooling,CLOSED,2016-02-01 17:29:48,2016-02-12 17:29:00,,2016-02-17 05:30:51,12
4844,2016 Sprint 3 SDK,CLOSED,2016-01-30 01:31:49,2016-02-13 01:31:00,,2016-02-15 05:32:41,12
4845,2016 Sprint 04 Tooling,CLOSED,2016-02-13 01:31:30,2016-02-27 01:31:00,,2016-02-29 02:55:58,12
4846,2016 Sprint 2 SDK,CLOSED,2016-01-16 01:30:40,2016-01-30 01:30:00,,2016-01-31 01:27:08,12
4847,2016 Sprint 1 SDK,CLOSED,2016-01-02 01:31:50,2016-01-16 01:31:00,,2016-01-18 00:52:44,12
4848,2016 Sprint 01 Tooling,CLOSED,2016-01-04 21:10:00,2016-01-15 21:10:00,,2016-02-01 17:31:01,12
4849,2015 Sprint 26 SDK,CLOSED,2015-12-19 01:30:24,2016-01-02 01:30:00,,2016-01-04 02:31:00,12
4850,2015 Sprint 25 SDK,CLOSED,2015-12-05 01:30:40,2015-12-19 01:30:00,,2015-12-29 03:19:42,12
4851,2015 Sprint 23 SDK,CLOSED,2015-11-07 01:30:16,2015-11-21 01:30:00,,2015-11-23 02:54:28,12
4852,2015 Sprint 23 Tooling,CLOSED,2015-11-10 23:44:28,2015-11-21 02:44:00,,2015-11-23 20:21:45,12
4853,2015 Sprint 14 Studio,CLOSED,2015-07-06 15:47:28,2015-07-18 00:47:00,,2015-07-30 22:23:52,12
4854,2015 Sprint 22 SDK,CLOSED,2015-10-23 23:30:42,2015-11-07 01:30:00,,2015-11-09 02:37:29,12
4855,2015 Sprint 22 Tooling,CLOSED,2015-10-26 16:54:38,2015-11-07 02:54:00,,2015-11-10 23:31:40,12
4856,2015 Sprint 24 Tooling,CLOSED,2015-11-23 20:23:31,2015-12-05 02:23:00,,2015-12-07 18:44:26,12
4857,2015 Sprint 21 SDK,CLOSED,2015-10-09 23:32:18,2015-10-23 23:32:00,,2015-10-26 02:20:48,12
4858,2015 Sprint 21 Tooling,CLOSED,2015-10-12 20:15:57,2015-10-24 00:15:00,,2015-10-26 16:54:06,12
4859,2015 Sprint 25 Tooling,CLOSED,2015-12-07 18:48:43,2015-12-19 03:48:00,,2016-01-04 19:45:32,12
4860,2015 Sprint 20 SDK,CLOSED,2015-09-25 23:29:20,2015-10-09 23:29:00,,2015-10-12 04:33:31,12
4861,2015 Sprint 20 Tooling,CLOSED,2015-09-28 15:01:48,2015-10-10 00:01:00,,2015-10-12 20:13:40,12
4862,2015 Sprint 19 Windows,CLOSED,2015-09-13 03:01:58,2015-09-26 02:59:00,,2015-09-25 16:02:03,12
4863,2015 Sprint 19 Tooling,CLOSED,2015-09-14 15:11:58,2015-09-26 00:11:00,,2015-09-28 17:59:47,12
4864,2015 Sprint 19 SDK,CLOSED,2015-09-11 23:30:30,2015-09-25 23:30:00,,2015-09-28 01:29:14,12
4865,2015 Sprint 18 Tooling,CLOSED,2015-08-31 14:59:22,2015-09-11 23:59:00,,2015-09-14 22:09:59,12
4866,2015 Sprint 18 SDK,CLOSED,2015-08-28 23:30:25,2015-09-11 23:30:00,,2015-09-14 04:24:05,12
4867,2015 Sprint 18 Windows,CLOSED,2015-08-30 03:01:00,2015-09-12 02:59:00,,2015-09-14 16:29:29,12
4868,2015 Sprint 17 SDK,CLOSED,2015-08-14 23:30:59,2015-08-28 23:30:00,,2015-08-31 07:10:48,12
4869,2015 Sprint 17 Tooling,CLOSED,2015-08-17 15:09:50,2015-08-29 00:09:00,,2015-09-10 18:57:07,12
4870,2015 Sprint 17 Windows,CLOSED,2015-08-15 03:01:00,2015-08-29 02:59:00,,2015-08-28 12:51:24,12
4871,2015 Sprint 16 Tooling,CLOSED,2015-08-03 15:11:06,2015-08-15 00:11:00,,2015-08-17 23:59:18,12
